FACTORY_NAME,PRODUCT_NAME,PRODUCT_TYPE,LOT,DEFECT_DATE,DEFECT_TYPE,DEFECT_RATE
공장 A,MLCC_10,C0G,7cd85b5e-5630-4953-a410-eea07e0bccdd,2025-09-20,크랙,0.0029
공장 C,MLCC_10,C0G,bdd6668c-1c93-4daa-a495-1e7958bc0f9d,2025-08-21,크랙,0.0288
공장 C,MLCC_10,X5R,458affe6-da37-4ee2-a8aa-8be65892fe87,2025-09-04,전극손상,0.0368
공장 B,MLCC_03,X7R,2d9c3024-a124-4ed5-8989-d4a4181cd9b6,2025-08-19,전극손상,0.0242
공장 C,MLCC_04,X7R,5bb74282-36f3-4fa0-a059-6b51802cc583,2025-09-03,크랙,0.0266
공장 A,MLCC_07,X5R,7578b732-f561-4097-956a-92aa6f57223c,2025-09-15,치핑,0.0285
공장 C,MLCC_02,C0G,0d74543d-5248-44ca-b485-c72a8c6f464d,2025-09-26,치핑,0.0177
공장 C,MLCC_07,X7R,e233cda8-54cb-442e-8977-5563dafb2be0,2025-08-28,단락,0.0274
공장 A,MLCC_06,C0G,dd239383-7df6-474e-8420-dcc338a1fd9d,2025-08-24,크랙,0.0265
공장 B,MLCC_10,X5R,999927c1-42de-4b0b-b46e-fbead7e97300,2025-09-08,치핑,0.0436
공장 A,MLCC_07,C0G,dae54ea1-471e-414d-aa42-685598250577,2025-09-01,크랙,0.047
공장 C,MLCC_03,X7R,9b423f69-4199-4c46-a559-59db03de13ac,2025-08-26,박리,0.0036
공장 A,MLCC_01,X5R,ec3df650-66d8-4467-8dbc-65c5512fb30e,2025-08-21,전극손상,0.0245
공장 C,MLCC_08,C0G,df57fe17-6fa0-4089-a5b8-ff69064988eb,2025-08-17,크랙,0.0055
공장 A,MLCC_07,C0G,b194ce42-8057-4f59-b7ed-059ab1ba67ae,2025-09-08,단락,0.0064
공장 B,MLCC_08,X5R,d4f2d8cc-f718-4d13-9838-399f9f847bce,2025-09-10,박리,0.0361
공장 A,MLCC_05,C0G,40fd6ba9-976c-4881-b5b9-adfadf2bec5a,2025-08-24,전극손상,0.0494
공장 C,MLCC_09,C0G,226eb883-3e75-4ce6-8000-77b800a46b89,2025-09-18,단락,0.0343
공장 A,MLCC_10,C0G,e8024242-dedf-42ef-9c74-69e43c7169bb,2025-08-31,전극손상,0.0054
공장 C,MLCC_06,X7R,cc8dde7b-8452-4441-8fc9-e0c1d9ca19a1,2025-09-03,치핑,0.0453
공장 A,MLCC_02,X7R,12e66aa9-9825-43f5-9603-d1f1b84b4911,2025-09-21,박리,0.0042
공장 A,MLCC_08,X7R,6db11c3d-003d-4384-a979-f5944847cfd1,2025-09-17,전극손상,0.0417
공장 C,MLCC_10,X5R,9380e4d0-9fac-4d24-b432-59ee80c4dda5,2025-08-20,단락,0.0118
공장 B,MLCC_01,X7R,cb4f967e-afba-46e6-bed0-250cc5e18cce,2025-09-27,전극손상,0.0038
공장 A,MLCC_07,C0G,1808ae8f-9fdc-4ebe-adb4-82a8d06bad5a,2025-08-27,치핑,0.0303
공장 A,MLCC_01,X7R,194c90d7-7028-4e82-ae96-e0bda40ab4b4,2025-08-30,크랙,0.0262
공장 B,MLCC_02,C0G,149317a6-14d2-4f1f-a11a-66b565ec5278,2025-09-01,치핑,0.041
공장 A,MLCC_06,C0G,72af83b7-11aa-47cb-bf08-4ab695af7b5c,2025-09-13,단락,0.0301
공장 B,MLCC_05,X7R,c6a69dc4-27d1-4ea3-80de-0d25985f19e6,2025-09-05,단락,0.0202
공장 C,MLCC_09,C0G,20c864d0-eac4-49eb-9440-759eae019ef7,2025-09-20,크랙,0.0432
공장 C,MLCC_09,C0G,98238d15-5cf7-44ce-af59-27137629ea3f,2025-08-20,전극손상,0.037
공장 C,MLCC_02,X5R,4f8cea79-0ec4-46b8-b76f-10d6d240e089,2025-09-22,치핑,0.0364
공장 B,MLCC_10,X5R,ae2ea493-728a-437a-8d79-56dbdf374469,2025-08-26,전극손상,0.0118
공장 A,MLCC_05,C0G,6f8c32a6-95c2-4f8b-bab1-2de018404c8b,2025-09-08,크랙,0.0253
공장 B,MLCC_03,X7R,cf612a76-d960-47f2-8430-f102ae090945,2025-09-10,크랙,0.0276
공장 B,MLCC_01,X7R,9b214f4a-5a96-4ff2-8a7f-0973b1ae1591,2025-08-20,박리,0.0427
공장 A,MLCC_09,X7R,1ea643bf-c05c-433a-907d-1f0f59331c6a,2025-09-19,전극손상,0.0352
공장 C,MLCC_10,X7R,89451429-f0b1-44bc-90c3-1b4465218aac,2025-09-09,박리,0.0088
공장 A,MLCC_10,X7R,3a582d36-5a8c-4b60-a6ac-bc1f71db7347,2025-08-24,크랙,0.0073
공장 B,MLCC_05,X7R,0db40ef8-db54-4e0d-97d1-d7707e55fc7a,2025-08-25,크랙,0.0411
공장 B,MLCC_07,C0G,59d7a726-5ce2-4ce4-93db-f39e9d35c656,2025-09-24,치핑,0.0491
공장 C,MLCC_01,X5R,5ec8bf7c-a247-4274-ba32-48d3f35d3448,2025-08-19,박리,0.0014
공장 B,MLCC_03,X7R,95cae9da-fab0-4647-a4f7-08c1f96fb9a4,2025-09-11,크랙,0.0222
공장 C,MLCC_02,X7R,e4e7a628-7c2f-462c-ab10-f72fb1dd1e71,2025-08-20,전극손상,0.006
공장 B,MLCC_04,X7R,9229b494-8eca-4ed4-a5f8-d38504c568b5,2025-09-26,단락,0.0388
공장 B,MLCC_01,X5R,393b0433-7f79-452c-8b1e-ab437f77062b,2025-09-09,단락,0.0038
공장 C,MLCC_08,X5R,657f946b-0543-4924-a87a-a3f08d3ae811,2025-09-18,크랙,0.0495
공장 C,MLCC_04,X7R,b41300b1-7383-4180-a8ee-750f8fb32c03,2025-08-22,박리,0.0382
공장 A,MLCC_07,X7R,393c0229-bade-4d14-8b5d-b81544e4b17e,2025-09-15,단락,0.0169
공장 C,MLCC_03,X5R,56347bd5-65ca-492c-a992-1f88452436a2,2025-09-07,크랙,0.0088
공장 A,MLCC_02,C0G,e33b0b08-bd33-41c4-b1ef-42626708b8a3,2025-09-19,치핑,0.0231
공장 C,MLCC_07,X7R,ec2c4334-418c-49b6-82cb-f5107ddfa931,2025-09-06,전극손상,0.035
공장 B,MLCC_04,X7R,ede44254-4127-42bd-9a04-20f3feaddca4,2025-08-29,박리,0.0331
공장 A,MLCC_03,X5R,e2c2101e-2cd3-4a56-b712-d2be30c1fee8,2025-09-04,박리,0.0025
공장 C,MLCC_05,C0G,a81c85dc-6dc3-4868-8914-471b5d2a5ca7,2025-09-11,치핑,0.0483
공장 A,MLCC_03,C0G,a36126ab-5ff8-400f-b648-97bc0f89da3e,2025-09-08,치핑,0.0163
공장 B,MLCC_10,X7R,aec0b29d-c501-4f0e-94f1-4d4c4a4e83e3,2025-08-29,크랙,0.0114
공장 A,MLCC_01,X5R,b6fec8c5-b7c0-43c3-9125-dd0b0cac27c5,2025-09-19,박리,0.0242
공장 B,MLCC_08,C0G,cd4b6ed6-3481-4976-b779-4d30685bb370,2025-08-29,단락,0.0055
공장 C,MLCC_08,X7R,e557c02a-ade3-4979-8da3-394e16d36086,2025-08-25,크랙,0.0383
공장 A,MLCC_03,C0G,eb7c9595-222c-444a-b242-47cc7f0b7e75,2025-09-21,박리,0.0484
공장 B,MLCC_04,X7R,69a5275f-6b95-4e9f-9813-147a7c96098b,2025-09-25,단락,0.0011
공장 A,MLCC_07,X5R,7057ebee-331b-49ae-a63a-27fa12d980ed,2025-09-09,박리,0.0131
공장 B,MLCC_09,C0G,d2eea721-41a0-4cf6-9115-66abe1530fa1,2025-09-08,박리,0.0041
공장 A,MLCC_06,C0G,7a393602-4178-4ad9-822e-0fde5f9a0e6a,2025-09-05,크랙,0.0401
공장 A,MLCC_01,X5R,9f5d7d0f-79ce-48d4-9bb6-7ca388305b16,2025-09-26,크랙,0.0245
공장 C,MLCC_06,C0G,11bc16e0-061e-4bce-8072-ecead93aca72,2025-09-02,단락,0.0431
공장 A,MLCC_06,X7R,c52d616f-aead-40aa-8e3b-90ecf4340baa,2025-08-17,치핑,0.0061
공장 A,MLCC_01,X5R,735b42a0-b57b-4d40-be98-69809c59310e,2025-08-23,박리,0.0354
공장 B,MLCC_10,C0G,873119ff-f0ef-4321-928a-f834bdb13ca9,2025-09-09,크랙,0.0272
공장 A,MLCC_09,X5R,c3e5731e-f10f-45f8-ae95-2071650864f9,2025-08-26,단락,0.0414
공장 B,MLCC_10,X7R,84308d42-ee15-4ba7-80e7-763ea573be3d,2025-08-20,크랙,0.0489
공장 B,MLCC_10,X5R,45e0f544-817f-4ab2-bacb-96d755acb7d7,2025-09-01,크랙,0.0413
공장 C,MLCC_10,C0G,3a0ee149-9351-4cc8-8a7a-86459b0ce71e,2025-09-13,치핑,0.0071
공장 A,MLCC_06,X5R,d06f1bcc-55f2-46ba-89ae-114115ec4f0c,2025-09-26,단락,0.0035
공장 B,MLCC_09,X5R,fc580776-74d2-43ee-ad2b-5f2a6281243f,2025-09-21,박리,0.0403
공장 C,MLCC_07,X5R,0be632dd-d7e6-4097-b8bd-a59569bea068,2025-09-02,크랙,0.0394
공장 C,MLCC_03,C0G,45ca7413-c450-422d-bdab-3231a4712bbb,2025-08-27,박리,0.0368
공장 B,MLCC_02,X7R,afb864a0-8b4e-4c99-bd74-137acdff3748,2025-09-18,박리,0.0088
공장 B,MLCC_03,X7R,ee012e7a-624d-4d2d-a808-44bc10b6a813,2025-09-11,박리,0.0375
공장 A,MLCC_07,X7R,941ec8b7-b8b1-499d-83b6-7b596d5c4e2d,2025-09-26,치핑,0.0089
공장 B,MLCC_06,X7R,9fcedfd8-987a-41f4-825c-be80fab1463b,2025-08-17,전극손상,0.0498
공장 C,MLCC_09,X7R,d6c53bc4-f4dc-4bcc-9741-b8b1b3158568,2025-09-13,박리,0.0108
공장 A,MLCC_03,C0G,80c824d6-3cff-4d4d-8edd-248d0e1533f8,2025-08-18,단락,0.0422
공장 B,MLCC_01,C0G,e4096512-4058-4f6b-9ff3-bd9cbf56e818,2025-08-20,크랙,0.0374
공장 A,MLCC_04,X5R,ad16918f-b8aa-4a96-aa80-2f8c2ff38016,2025-09-02,박리,0.0257
공장 A,MLCC_02,X7R,d0d9827b-e98c-4ee9-a5e4-58ccb5978fc8,2025-09-14,단락,0.0225
공장 B,MLCC_05,X5R,17f3e5de-f422-4588-bbe6-5999d9c8d1c9,2025-08-19,크랙,0.0399
공장 B,MLCC_07,X7R,26c81753-2327-4d05-9ed9-ac8287018f01,2025-09-22,치핑,0.0149
공장 A,MLCC_03,X5R,7cc72681-dcfb-49f4-b0ff-f8adf7cb8c8f,2025-08-25,전극손상,0.0369
공장 B,MLCC_03,X5R,618e7d4a-87a8-4c4e-ab4b-cb7e0ddd8f4c,2025-08-29,크랙,0.0126
공장 C,MLCC_02,C0G,6dc07f23-b284-460e-886b-ad61055b2e92,2025-09-09,전극손상,0.0044
공장 B,MLCC_09,X5R,205bcbea-fb65-4db8-9822-bb6e7d317703,2025-09-18,박리,0.0208
공장 C,MLCC_08,C0G,470ac140-106d-42ea-a70d-665168cbff03,2025-08-25,박리,0.0301
공장 A,MLCC_06,X7R,7914d5bc-3e96-4e31-9f5c-c81554047e93,2025-08-27,단락,0.0485
공장 C,MLCC_02,C0G,029eec22-df25-4dc9-935c-df9b0724afab,2025-09-16,전극손상,0.0169
공장 A,MLCC_08,X7R,e957ed4a-8dfc-4bf8-8ec9-ad02b79445b7,2025-09-08,치핑,0.0443
공장 B,MLCC_06,X5R,561eedf6-334c-47ea-98fd-2544dc3cb455,2025-09-07,전극손상,0.0175
공장 A,MLCC_09,C0G,e3434f26-3c3e-4861-bf3f-29f7d86eca18,2025-09-19,박리,0.0298
공장 A,MLCC_01,X5R,8155214f-f73d-4a0b-94ae-4ee551fb2d1c,2025-09-26,박리,0.0196
공장 C,MLCC_05,C0G,b96f1590-2c5a-420e-907f-3e82b8ce78a4,2025-08-27,박리,0.0243
공장 C,MLCC_01,X7R,adfabc3f-8463-4b58-98f8-aae5ebee90b8,2025-09-11,박리,0.0275
공장 B,MLCC_04,X5R,d76454ab-2b79-405d-be6c-f340d1c83802,2025-09-15,크랙,0.007
공장 B,MLCC_05,C0G,53732372-d753-4685-abb5-b098ad208c37,2025-09-08,단락,0.007
공장 A,MLCC_06,C0G,a4ff4ada-0752-49ef-ab52-9693931fb759,2025-08-25,치핑,0.0165
공장 C,MLCC_01,X5R,1bbccea9-2f65-4cac-91a7-b6e84459193b,2025-09-25,박리,0.0083
공장 B,MLCC_05,X7R,19e77240-d4bd-4acf-9664-fead615c2fb1,2025-08-17,치핑,0.0019
공장 B,MLCC_09,C0G,69bafb5c-a6cb-41e6-a420-236023f6e6a6,2025-08-22,단락,0.0294
공장 C,MLCC_08,X7R,48bba7dc-b46a-4d55-8948-8230aeda6739,2025-09-04,크랙,0.0178
공장 C,MLCC_06,X5R,f6a446a3-2ac4-4aae-95f8-592b8ae1f029,2025-08-24,전극손상,0.008
공장 B,MLCC_02,X7R,817a4672-1fde-4be4-b1d0-a34d33f9adee,2025-09-25,크랙,0.0102
공장 A,MLCC_07,X5R,f14ffcaf-5890-4f32-a440-8f25d59c4633,2025-09-08,전극손상,0.0482
공장 A,MLCC_02,X7R,69d8c8d5-19a9-4046-955a-d13676def67d,2025-09-16,크랙,0.0193
공장 B,MLCC_02,C0G,6c749280-402a-4d22-a638-9ce6ec2bf4e8,2025-09-09,크랙,0.0436
공장 A,MLCC_08,X7R,0e449fca-8e62-4db0-abab-44c9e224a61e,2025-08-28,단락,0.0348
공장 A,MLCC_01,X7R,ce05607b-8190-46cb-b245-c79795e9a2ad,2025-09-17,전극손상,0.0337
공장 B,MLCC_09,X5R,54f81c46-6b29-4052-ac87-8a07c95706d4,2025-09-22,박리,0.0088
공장 C,MLCC_06,C0G,ebf2282a-3123-4433-8a5e-ff4a56b10895,2025-09-20,단락,0.0209
공장 A,MLCC_09,C0G,faf56e24-1834-4801-b18a-cf910540ff3f,2025-08-29,단락,0.0063
공장 A,MLCC_02,X5R,f12ade9a-4938-4047-9fa4-d668ed728a28,2025-09-28,박리,0.0337
공장 B,MLCC_06,X5R,b30ca347-8eae-4a4a-bc7b-1297c0cb1147,2025-08-22,전극손상,0.0401
공장 A,MLCC_03,X7R,9d83ccf5-5db9-4c76-be03-98e5aaa791e4,2025-09-01,단락,0.0069
공장 C,MLCC_06,C0G,ff897c80-9c80-47d2-b49d-dd1f26511821,2025-09-20,전극손상,0.0169
공장 C,MLCC_10,X7R,74026b4a-d37c-493d-9df6-767ac3e1d4c5,2025-09-28,전극손상,0.0196
공장 A,MLCC_09,C0G,02b34f9e-a9f8-4a88-85b7-3f901f219f9a,2025-09-14,단락,0.0228
공장 B,MLCC_06,X7R,ba8e30a4-fb42-42a7-99e7-386b99d8f84c,2025-08-22,치핑,0.0093
공장 B,MLCC_10,X5R,5d467b64-096d-44eb-981f-5a71a8785269,2025-09-07,단락,0.0196
공장 B,MLCC_10,X5R,868a1005-5750-4209-ab5a-eea774a6e8a4,2025-09-12,박리,0.0023
공장 A,MLCC_10,C0G,45b1c9fb-a06e-463a-af61-0b033f38d004,2025-09-02,크랙,0.0268
공장 C,MLCC_04,X7R,29f8c033-fef7-4494-9881-e7f897c9e977,2025-08-24,크랙,0.0361
공장 C,MLCC_05,X7R,ddca95ca-f3b0-42dd-bdb8-98dfc5d2e2b9,2025-08-21,전극손상,0.045
공장 C,MLCC_09,X7R,bc06bb81-ae03-4647-9636-c11e18e1c303,2025-08-25,박리,0.0468
공장 C,MLCC_06,X5R,d9ceeedb-7050-4ef4-b893-86f8dd48906d,2025-08-20,전극손상,0.0313
공장 B,MLCC_05,X7R,152bef7c-b078-4488-be72-02711c6f416b,2025-09-11,전극손상,0.0403
공장 B,MLCC_03,X5R,4cf8b431-6145-420a-8125-df10e8bf0b30,2025-09-26,크랙,0.0206
공장 B,MLCC_04,C0G,d392e507-45f0-4460-8d91-af3ef7c34002,2025-08-24,치핑,0.007
공장 C,MLCC_10,C0G,22b939f1-de45-420d-82e9-6dfb4e34d29a,2025-09-18,단락,0.0288
공장 B,MLCC_10,X7R,a97c693f-4f5a-4010-ac78-4f22c051af64,2025-09-14,단락,0.0193
공장 C,MLCC_10,X7R,cc648726-6211-4ad3-92b0-67c6feee20bf,2025-08-18,전극손상,0.0305
공장 A,MLCC_06,X5R,428a9076-6f4d-4040-90e8-acac8b1b4e72,2025-08-19,박리,0.0122
공장 C,MLCC_09,X5R,e513b1e5-261e-40f3-9ae3-4594365aa6f8,2025-09-20,크랙,0.0187
공장 A,MLCC_10,X5R,1d5bafc6-ebca-40db-9570-c27a209bf7a5,2025-09-28,치핑,0.0392
공장 C,MLCC_02,X7R,f2f16c63-fe19-42f4-a4db-7201c7b6c049,2025-09-25,크랙,0.0407
공장 B,MLCC_03,C0G,b55b2f17-923f-4b0a-9736-3d3355093342,2025-09-23,크랙,0.0085
공장 C,MLCC_01,X5R,d3d13802-c3fb-4405-a811-3013c8aceb01,2025-09-01,단락,0.0116
공장 B,MLCC_01,C0G,c48f08f6-6b21-4bc5-b96f-6898a8f8fd9b,2025-09-27,치핑,0.0307
공장 A,MLCC_10,X5R,e4e10369-771f-4583-8eb0-e0ee8800791c,2025-08-26,전극손상,0.0301
공장 B,MLCC_09,X7R,28bee718-f9e0-405b-ae31-ded4324e4e20,2025-08-26,전극손상,0.0341
공장 B,MLCC_10,C0G,d101d65d-47d9-4182-9120-d512f8e2ed9a,2025-09-17,단락,0.0349
공장 B,MLCC_07,X7R,27daec6d-e658-4374-9e8e-7163134d34b5,2025-08-24,박리,0.0365
공장 C,MLCC_10,C0G,d1a6538b-a635-4dc4-95a4-668883ac32cb,2025-09-16,박리,0.0052
공장 C,MLCC_01,C0G,51d610a9-222b-4dc2-80a2-e2a66a785bfb,2025-09-18,단락,0.0121
공장 C,MLCC_09,C0G,a9d09ccb-7e70-4eeb-850a-3860d1da904c,2025-08-21,단락,0.0418
공장 C,MLCC_05,C0G,48ca9ae4-adcc-4ecc-9f13-f228dddfd55d,2025-09-07,크랙,0.0343
공장 C,MLCC_10,X5R,9e7fff52-5505-49e7-98f0-9e85295f1931,2025-08-26,크랙,0.0497
공장 B,MLCC_02,C0G,57d8e545-b991-441e-a456-576a8b607d52,2025-09-18,치핑,0.0368
공장 B,MLCC_04,X5R,fa4d7fbc-4fcb-4efc-9feb-cc59d393cea8,2025-08-23,박리,0.0481
공장 C,MLCC_09,X5R,eaa0657b-66bf-400b-9cb2-0d42f1bd5dba,2025-08-21,단락,0.0413
공장 C,MLCC_01,X5R,70d645ec-bc38-40fa-8fd6-7cac39c65b59,2025-09-05,전극손상,0.0069
공장 B,MLCC_03,C0G,4e7ba9a1-fe04-42d1-931e-245db5474a82,2025-08-26,박리,0.0464
공장 A,MLCC_01,X5R,4cbaf197-fec5-4122-8fcd-578d35d2f457,2025-08-31,전극손상,0.0056
공장 B,MLCC_06,X7R,f404e10c-c5a3-4d9b-86c4-a70a4fbf6c15,2025-09-08,단락,0.0308
공장 B,MLCC_06,C0G,3110d0c5-d621-4efa-9c25-0fd455ec9f0a,2025-09-10,박리,0.0159
공장 A,MLCC_02,X5R,5d499e71-b886-4e94-81cf-8407ac9730f9,2025-09-07,단락,0.0053
공장 A,MLCC_09,C0G,1401399a-21e4-4a2a-a7ed-56ad8f07cc4a,2025-09-04,치핑,0.0414
공장 B,MLCC_07,X5R,282ecb86-51d9-4c42-af3f-28c546e11ac3,2025-08-26,치핑,0.0395
공장 A,MLCC_06,X5R,0a81ee87-be19-4ba8-bac6-49e9da499d20,2025-08-25,박리,0.0466
공장 B,MLCC_10,X5R,585f350a-b05c-4c0b-9730-b13fd61fce2e,2025-09-12,전극손상,0.0197
공장 B,MLCC_08,X5R,5f517da8-df10-433b-982b-3ab917135de8,2025-08-23,치핑,0.0397
공장 B,MLCC_04,C0G,fe5248c9-48c9-4e4a-951d-f2f48d2cba2f,2025-08-27,전극손상,0.0021
공장 C,MLCC_02,X5R,74f84a2e-5039-43f5-93d7-520537a32762,2025-09-02,박리,0.0291
공장 A,MLCC_10,X5R,4a3c918a-a2d5-437a-8c74-d89a5e990177,2025-08-17,단락,0.0245
공장 C,MLCC_01,X5R,e9924d8f-e937-4b34-87a5-5f64d80a38e6,2025-08-31,단락,0.0307
공장 B,MLCC_06,C0G,56dc5121-4e66-465c-a30a-07cacda02c79,2025-08-17,박리,0.0256
공장 B,MLCC_09,C0G,537615a5-396c-441c-ae9c-bfe660985876,2025-09-03,전극손상,0.019
공장 A,MLCC_08,X5R,7aa93c7f-a77f-40ef-8e09-53e159b0c824,2025-08-18,박리,0.0076
공장 A,MLCC_04,C0G,235f7751-98e2-40cf-bb4a-456fc49ad888,2025-09-05,박리,0.0225
공장 A,MLCC_06,X7R,db3965e2-1686-4804-af22-f596c459e25e,2025-09-02,크랙,0.0329
공장 C,MLCC_03,X7R,b8794810-5198-4513-84ae-61736263792b,2025-09-06,전극손상,0.0393
공장 A,MLCC_10,X5R,87b90e54-7bf9-4f5b-b40b-fda4cfa7588c,2025-08-27,치핑,0.038
공장 C,MLCC_08,C0G,409e19b5-21ee-4999-964d-f68e85675235,2025-09-17,치핑,0.0094
공장 A,MLCC_05,X5R,4a7897d7-fe4f-4029-bd6c-755b3ee6980d,2025-09-05,치핑,0.0097
공장 C,MLCC_01,C0G,901b60ac-4fae-46cb-af5e-786626b4a4d7,2025-08-29,전극손상,0.0311
공장 A,MLCC_04,X5R,14a4c808-b955-4e67-9160-562ccc51e375,2025-08-22,크랙,0.0074
공장 C,MLCC_04,X5R,ba8dba0f-8880-4a83-9ad9-9fbccf0d5c56,2025-08-25,전극손상,0.0184
공장 B,MLCC_06,X7R,d71b4b7f-9d14-4380-858e-e1bd48670aae,2025-09-25,전극손상,0.02
공장 B,MLCC_05,X7R,da061647-e7aa-473a-8b9a-1d0dc3f0bacb,2025-09-16,크랙,0.0076
공장 B,MLCC_05,X5R,b237bd93-69a1-49f6-b708-f819035e50ab,2025-09-09,전극손상,0.0383
공장 C,MLCC_10,C0G,2edc6ee6-6910-4597-98aa-c25999cec16c,2025-09-26,단락,0.0169
공장 B,MLCC_10,C0G,587d5dd5-21c7-40f8-b706-75f0103473da,2025-08-18,전극손상,0.0107
공장 A,MLCC_05,C0G,e551b028-b4d7-4baf-9490-c324714fca97,2025-09-15,치핑,0.014
공장 C,MLCC_05,C0G,d1c020d8-4c05-4179-a308-04b9e73c3792,2025-09-15,크랙,0.0072
공장 B,MLCC_02,X7R,41a7593a-ea44-406a-a8ec-1a01abf7c00d,2025-08-23,단락,0.0311
공장 B,MLCC_06,C0G,51749ce1-3fce-4a60-97c9-522f12b77f5f,2025-09-28,크랙,0.0447
공장 A,MLCC_09,C0G,0c17df65-b87c-4581-a540-0943878c2265,2025-08-19,단락,0.0347
공장 B,MLCC_01,X5R,6c3c24e9-9ec0-4c12-beea-00a1adf3b0b4,2025-09-22,크랙,0.0134
공장 A,MLCC_08,X7R,e08e936b-8d86-4b65-8bec-bc41ef668340,2025-08-20,크랙,0.0199
공장 A,MLCC_06,X7R,1bf6e313-10db-435b-8d5f-09cd83adc543,2025-09-09,단락,0.0043
공장 A,MLCC_08,X7R,489862ff-77f4-4bcf-adf8-39e916db592a,2025-09-03,전극손상,0.0371
공장 C,MLCC_01,C0G,4dcd9125-cfb0-49a2-a8e1-3f3c84843fd4,2025-09-09,전극손상,0.0029
공장 C,MLCC_07,C0G,e21ab101-ffa6-4e4e-8a82-f1ccd6ed4e2e,2025-09-03,전극손상,0.0403
공장 A,MLCC_03,C0G,bf6e01d1-5925-443b-804b-8d09d41d6eff,2025-09-19,박리,0.0371
공장 C,MLCC_10,X5R,c8c04812-6d04-45f8-84f7-45c9dd5bface,2025-09-21,박리,0.0181
공장 C,MLCC_03,X7R,46be3923-4e73-49be-a2be-8d1236b264cf,2025-09-17,박리,0.0184
공장 A,MLCC_10,C0G,3e51d638-0a76-4e6e-bcc9-6ff8441de244,2025-08-18,크랙,0.002
공장 C,MLCC_01,C0G,daa11c87-298b-4288-8e56-c7b928243028,2025-08-20,단락,0.0197
공장 C,MLCC_02,C0G,7a0e2d6f-c00f-4331-a2d4-232888cd339a,2025-09-20,박리,0.0311
공장 A,MLCC_09,C0G,bc132f18-7ad8-4749-b4cf-974f6392be27,2025-09-01,크랙,0.0244
공장 B,MLCC_02,C0G,9ba4bee8-4c9f-4177-8b00-05591d72306e,2025-09-21,박리,0.0153
공장 B,MLCC_08,X5R,44d17b96-6b43-4ca4-8346-b24c6818e487,2025-08-31,전극손상,0.0295
공장 C,MLCC_02,X5R,4a47ca30-a9f5-4add-b080-e80cf983738c,2025-08-28,단락,0.0465
공장 A,MLCC_07,C0G,5db3f26d-36a0-4015-8bff-c59c1d5da4a4,2025-08-29,치핑,0.028
공장 A,MLCC_10,X5R,c59ccdff-17ff-403f-b238-ecf423ba5953,2025-09-08,박리,0.0128
공장 C,MLCC_05,X5R,a93f3ccf-477d-4006-89f3-db8e52f4b6c3,2025-09-08,단락,0.0326
공장 B,MLCC_03,X5R,a87b3ccd-7d09-4940-9b0b-2cf411f38e5f,2025-09-13,단락,0.0137
공장 A,MLCC_02,C0G,c9c573c2-92c5-42cd-be5b-5673cea192bc,2025-09-08,전극손상,0.0489
공장 B,MLCC_08,X7R,6b630261-9766-4398-b34a-2cc00881524d,2025-09-17,박리,0.0036
공장 B,MLCC_06,X7R,9007ed39-3778-4773-b013-e4e41f3528b6,2025-09-10,단락,0.0469
공장 B,MLCC_02,C0G,cdfa01b9-e3e8-4020-803e-8444aae75584,2025-08-19,전극손상,0.0366
공장 C,MLCC_02,X7R,09f4f059-0851-4a1b-9a75-7f03c1cb94c8,2025-08-20,치핑,0.0084
공장 C,MLCC_06,C0G,037f02b0-5318-46de-b181-dba8a695a5ae,2025-08-28,전극손상,0.0374
공장 C,MLCC_03,X5R,89ed4d25-03e0-4491-83a3-0b940c4db5fb,2025-09-21,치핑,0.0084
공장 C,MLCC_07,C0G,228a3a16-7659-4cba-9a02-5335070c4451,2025-09-04,전극손상,0.0088
공장 B,MLCC_10,C0G,48d7d0d4-45cf-45cf-88f2-2654a31a6cac,2025-08-31,박리,0.0366
공장 C,MLCC_01,X5R,1514a70a-27c4-417d-800e-de6cb9355221,2025-09-19,크랙,0.011
공장 A,MLCC_10,X5R,537342e9-1fe7-4e65-b72a-65fa51ed5eed,2025-08-30,치핑,0.0102
공장 A,MLCC_09,C0G,d02dcd20-15fa-4a92-ae84-db440553bed0,2025-08-17,박리,0.0267
공장 B,MLCC_10,X5R,d0d5b946-a643-4807-9e21-df0fb8de5c7f,2025-08-28,박리,0.0375
공장 B,MLCC_09,C0G,25649d48-a444-4a15-bb17-f85b1d8bc3a3,2025-09-07,단락,0.0342
공장 C,MLCC_03,X7R,213a1338-2c10-47bb-a0fd-8177a77e1a72,2025-08-19,치핑,0.0498
공장 C,MLCC_04,C0G,ca92ca0f-413e-4c93-9916-9d01c149b254,2025-08-30,박리,0.0364
공장 B,MLCC_08,X7R,7a7c95fd-be2a-4cc2-9800-c9fe04bd2ab3,2025-09-05,크랙,0.0202
공장 B,MLCC_05,X7R,56421b8d-6351-4c05-85f1-d04de22f7014,2025-08-25,전극손상,0.0024
공장 A,MLCC_04,C0G,653b8100-18b7-45fa-874d-37e35d93d300,2025-09-01,박리,0.0207
공장 A,MLCC_07,X5R,431b4369-5850-49ad-9c97-2230bbbf56d9,2025-08-24,치핑,0.0042
공장 C,MLCC_10,X5R,5e349ada-aa90-424b-9120-3b5d4e00150d,2025-09-12,크랙,0.0304
공장 C,MLCC_03,X7R,faff4a64-52dd-4046-964f-15e2ee5e7575,2025-09-08,단락,0.0322
